cycle,district_cycle,state,district,margin
2012,2020,FL,26,-6.7
2012,2020,FL,27,-6.7
2012,2020,GA,01,12.9
2012,2020,GA,02,-17.8
2012,2020,GA,03,32.9
2012,2020,GA,04,-48.0
2012,2020,GA,05,-67.3
2012,2020,GA,06,23.3
2012,2020,GA,07,21.9
2012,2020,GA,08,24.1
2012,2020,GA,09,57.6
2012,2020,GA,10,26.2
2012,2020,GA,11,35.4
2012,2020,GA,12,11.8
2012,2020,GA,13,-39.2
2012,2020,GA,14,47.9
2012,2020,HI,01,-40.7
2012,2020,HI,02,-44.7
2012,2020,IA,01,-13.7
2012,2020,IA,02,-13.1
2012,2020,IA,03,-4.2
2012,2020,IA,04,8.1
2012,2020,ID,01,32.7
2012,2020,ID,02,31.0
2012,2020,IL,01,-58.8
2012,2020,IL,02,-62.2
2012,2020,IL,03,-13.3
2012,2020,IL,04,-63.8
2012,2020,IL,05,-34.2
2012,2020,IL,06,8.2
2012,2020,IL,07,-75.4
2012,2020,IL,08,-16.5
2012,2020,IL,09,-31.7
2012,2020,IL,10,-16.4
2012,2020,IL,11,-17.2
2012,2020,IL,12,-1.5
2012,2020,IL,13,0.3
2012,2020,IL,14,10.0
2012,2020,IL,15,29.8
2012,2020,IL,16,7.7
2012,2020,IL,17,-17.0
2012,2020,IL,18,23.3
2012,2020,IN,01,-23.8
2012,2020,IN,02,14.0
2012,2020,IN,03,26.8
2012,2020,IN,04,24.0
2012,2020,IN,05,16.8
2012,2020,IN,06,23.1
2012,2020,IN,07,-27.5
2012,2020,IN,08,18.8
2012,2020,IN,09,16.5
2012,2020,KS,01,42.5
2012,2020,KS,02,13.6
2012,2020,KS,03,9.5
2012,2020,KS,04,25.5
2012,2020,KY,01,34.3
2012,2020,KY,02,28.2
2012,2020,KY,03,-12.9
2012,2020,KY,04,28.6
2012,2020,KY,05,51.8
2012,2020,KY,06,13.6
2012,2020,LA,01,44.0
2012,2020,LA,02,-53.0
2012,2020,LA,03,33.8
2012,2020,LA,04,19.3
2012,2020,LA,05,23.3
2012,2020,LA,06,34.1
2012,2020,MA,01,-29.7
2012,2020,MA,02,-19.5
2012,2020,MA,03,-15.5
2012,2020,MA,04,-15.8
2012,2020,MA,05,-32.1
2012,2020,MA,06,-10.8
2012,2020,MA,07,-66.9
2012,2020,MA,08,-17.0
2012,2020,MA,09,-12.4
2012,2020,MD,01,22.7
2012,2020,MD,02,-28.1
2012,2020,MD,03,-23.6
2012,2020,MD,04,-57.3
2012,2020,MD,05,-33.7
2012,2020,MD,06,-12.4
2012,2020,MD,07,-53.9
2012,2020,MD,08,-26.0
2012,2020,ME,01,-21.4
2012,2020,ME,02,-8.5
2012,2020,MI,01,8.3
2012,2020,MI,02,12.9
2012,2020,MI,03,7.3
2012,2020,MI,04,8.0
2012,2020,MI,05,-22.4
2012,2020,MI,06,1.4
2012,2020,MI,07,3.1
2012,2020,MI,08,3.1
2012,2020,MI,09,-15.3
2012,2020,MI,10,11.6
2012,2020,MI,11,5.4
2012,2020,MI,12,-33.4
2012,2020,MI,13,-70.9
2012,2020,MI,14,-62.4
2012,2020,MN,01,-1.4
2012,2020,MN,02,-0.1
2012,2020,MN,03,-0.8
2012,2020,MN,04,-27.0
2012,2020,MN,05,-49.5
2012,2020,MN,06,15.0
2012,2020,MN,07,9.8
2012,2020,MN,08,-5.5
2012,2020,MO,01,-61.0
2012,2020,MO,02,15.7
2012,2020,MO,03,25.9
2012,2020,MO,04,24.8
2012,2020,MO,05,-19.5
2012,2020,MO,06,22.1
2012,2020,MO,07,37.3
2012,2020,MO,08,33.9
2012,2020,MS,01,24.9
2012,2020,MS,02,-33.4
2012,2020,MS,03,20.9
2012,2020,MS,04,36.4
2012,2020,MT,01,13.7
2012,2020,NC,01,-43.7
2012,2020,NC,02,15.6
2012,2020,NC,03,17.0
2012,2020,NC,04,-44.0
2012,2020,NC,05,19.3
2012,2020,NC,06,16.4
2012,2020,NC,07,19.3
2012,2020,NC,08,17.1
2012,2020,NC,09,13.4
2012,2020,NC,10,17.1
2012,2020,NC,11,23.1
2012,2020,NC,12,-57.7
2012,2020,NC,13,11.9
2012,2020,ND,01,19.8
2012,2020,NE,01,16.6
2012,2020,NE,02,7.2
2012,2020,NE,03,42.4
2012,2020,NH,01,-1.6
2012,2020,NH,02,-9.7
2012,2020,NJ,01,-31.3
2012,2020,NJ,02,-8.1
2012,2020,NJ,03,-4.6
2012,2020,NJ,04,9.5
2012,2020,NJ,05,3.1
2012,2020,NJ,06,-24.0
2012,2020,NJ,07,6.2
2012,2020,NJ,08,-57.6
2012,2020,NJ,09,-37.5
2012,2020,NJ,10,-76.4
2012,2020,NJ,11,5.8
2012,2020,NJ,12,-34.1
2012,2020,NM,01,-15.7
2012,2020,NM,02,6.8
2012,2020,NM,03,-18.8
2012,2020,NV,01,-33.2
2012,2020,NV,02,8.1
2012,2020,NV,03,-0.8
2012,2020,NV,04,-10.7
2012,2020,NY,01,-0.5
2012,2020,NY,02,-4.4
2012,2020,NY,03,-2.6
2012,2020,NY,04,-13.5
2012,2020,NY,05,-81.5
2012,2020,NY,06,-36.8
2012,2020,NY,07,-78.1
2012,2020,NY,08,-79.0
2012,2020,NY,09,-71.3
2012,2020,NY,10,-48.5
2012,2020,NY,11,-4.3
2012,2020,NY,12,-55.4
2012,2020,NY,13,-90.0
2012,2020,NY,14,-62.4
2012,2020,NY,15,-93.7
2012,2020,NY,16,-48.2
2012,2020,NY,17,-15.2
2012,2020,NY,18,-4.3
2012,2020,NY,19,-6.2
2012,2020,NY,20,-20.4
2012,2020,NY,21,-6.1
2012,2020,NY,22,0.4
2012,2020,NY,23,1.2
2012,2020,NY,24,-15.9
2012,2020,NY,25,-19.4
2012,2020,NY,26,-29.6
2012,2020,NY,27,12.4
2012,2020,OH,01,6.1
2012,2020,OH,02,11.0
2012,2020,OH,03,-40.8
2012,2020,OH,04,14.0
2012,2020,OH,05,9.8
2012,2020,OH,06,12.5
2012,2020,OH,07,9.5
2012,2020,OH,08,25.5
2012,2020,OH,09,-36.7
2012,2020,OH,10,1.9
2012,2020,OH,11,-66.3
2012,2020,OH,12,10.5
2012,2020,OH,13,-27.5
2012,2020,OH,14,3.3
2012,2020,OH,15,5.6
2012,2020,OH,16,8.2
2012,2020,OK,01,31.6
2012,2020,OK,02,35.6
2012,2020,OK,03,47.8
2012,2020,OK,04,34.2
2012,2020,OK,05,18.4
2012,2020,OR,01,-17.3
2012,2020,OR,02,16.3
2012,2020,OR,03,-47.3
2012,2020,OR,04,-6.7
2012,2020,OR,05,-3.4
2012,2020,PA,01,-65.4
2012,2020,PA,02,-81.4
2012,2020,PA,03,12.6
2012,2020,PA,04,15.6
2012,2020,PA,05,15.6
2012,2020,PA,06,2.5
2012,2020,PA,07,1.9
2012,2020,PA,08,0.1
2012,2020,PA,09,26.9
2012,2020,PA,10,21.7
2012,2020,PA,11,9.4
2012,2020,PA,12,16.9
2012,2020,PA,13,-33.3
2012,2020,PA,14,-37.4
2012,2020,PA,15,2.9
2012,2020,PA,16,6.1
2012,2020,PA,17,-12.1
2012,2020,PA,18,16.9
2012,2020,RI,01,-34.0
2012,2020,RI,02,-21.5
2012,2020,SC,01,18.1
2012,2020,SC,02,19.7
2012,2020,SC,03,30.6
2012,2020,SC,04,26.0
2012,2020,SC,05,11.5
2012,2020,SC,06,-42.8
2012,2020,SC,07,10.1
2012,2020,SD,01,18.0
2012,2020,TN,01,47.0
2012,2020,TN,02,36.4
2012,2020,TN,03,28.2
2012,2020,TN,04,32.2
2012,2020,TN,05,-13.4
2012,2020,TN,06,39.6
2012,2020,TN,07,32.8
2012,2020,TN,08,33.3
2012,2020,TN,09,-57.4
2012,2020,TX,01,44.1
2012,2020,TX,02,27.3
2012,2020,TX,03,30.1
2012,2020,TX,04,49.2
2012,2020,TX,05,30.1
2012,2020,TX,06,17.1
2012,2020,TX,07,21.3
2012,2020,TX,08,55.3
2012,2020,TX,09,-56.9
2012,2020,TX,10,20.3
2012,2020,TX,11,59.6
2012,2020,TX,12,35.1
2012,2020,TX,13,61.7
2012,2020,TX,14,19.8
2012,2020,TX,15,-15.9
2012,2020,TX,16,-29.7
2012,2020,TX,17,22.7
2012,2020,TX,18,-53.3
2012,2020,TX,19,48.6
2012,2020,TX,20,-19.2
2012,2020,TX,21,21.9
2012,2020,TX,22,25.4
2012,2020,TX,23,2.6
2012,2020,TX,24,22.4
2012,2020,TX,25,22.1
2012,2020,TX,26,36.9
2012,2020,TX,27,22.3
2012,2020,TX,28,-21.6
2012,2020,TX,29,-32.9
2012,2020,TX,30,-60.0
2012,2020,TX,31,21.3
2012,2020,TX,32,15.5
2012,2020,TX,33,-44.9
2012,2020,TX,34,-22.5
2012,2020,TX,35,-28.4
2012,2020,TX,36,47.5
2012,2020,UT,01,57.0
2012,2020,UT,02,38.8
2012,2020,UT,03,58.8
2012,2020,UT,04,37.0
2012,2020,VA,01,7.4
2012,2020,VA,02,-1.5
2012,2020,VA,03,-59.0
2012,2020,VA,04,1.3
2012,2020,VA,05,6.6
2012,2020,VA,06,19.3
2012,2020,VA,07,15.2
2012,2020,VA,08,-36.8
2012,2020,VA,09,28.2
2012,2020,VA,10,1.1
2012,2020,VA,11,-26.2
2012,2020,VT,01,-35.8
2012,2020,WA,01,-10.8
2012,2020,WA,02,-21.2
2012,2020,WA,03,1.7
2012,2020,WA,04,21.8
2012,2020,WA,05,9.8
2012,2020,WA,06,-14.9
2012,2020,WA,07,-61.1
2012,2020,WA,08,-1.6
2012,2020,WA,09,-38.7
2012,2020,WA,10,-15.2
2012,2020,WI,01,4.2
2012,2020,WI,02,-37.8
2012,2020,WI,03,-11.0
2012,2020,WI,04,-51.5
2012,2020,WI,05,23.6
2012,2020,WI,06,7.3
2012,2020,WI,07,3.1
2012,2020,WI,08,3.7
2012,2020,WV,01,26.7
2012,2020,WV,02,22.0
2012,2020,WV,03,32.2
2012,2020,WY,01,40.6
2016,2020,AK,01,15.2
2016,2020,AL,01,29.4
2016,2020,AL,02,31.9
2016,2020,AL,03,33.0
2016,2020,AL,04,63.0
2016,2020,AL,05,33.4
2016,2020,AL,06,44.7
2016,2020,AL,07,-41.2
2016,2020,AR,01,34.8
2016,2020,AR,02,10.7
2016,2020,AR,03,31.4
2016,2020,AR,04,32.9
2016,2020,AZ,01,1.1
2016,2020,AZ,02,-4.9
2016,2020,AZ,03,-29.9
2016,2020,AZ,04,40.2
2016,2020,AZ,05,21.1
2016,2020,AZ,06,10.0
2016,2020,AZ,07,-49.2
2016,2020,AZ,08,21.1
2016,2020,AZ,09,-16.3
2016,2020,CA,01,19.7
2016,2020,CA,02,-45.7
2016,2020,CA,03,-12.6
2016,2020,CA,04,14.7
2016,2020,CA,05,-44.9
2016,2020,CA,06,-44.8
2016,2020,CA,07,-11.4
2016,2020,CA,08,15.1
2016,2020,CA,09,-18.6
2016,2020,CA,10,-3.0
2016,2020,CA,11,-48.8
2016,2020,CA,12,-77.5
2016,2020,CA,13,-80.6
2016,2020,CA,14,-58.7
2016,2020,CA,15,-45.7
2016,2020,CA,16,-21.6
2016,2020,CA,17,-53.4
2016,2020,CA,18,-53.2
2016,2020,CA,19,-51.4
2016,2020,CA,20,-47.2
2016,2020,CA,21,-15.5
2016,2020,CA,22,9.5
2016,2020,CA,23,22.0
2016,2020,CA,24,-20.2
2016,2020,CA,25,-6.7
2016,2020,CA,26,-21.9
2016,2020,CA,27,-37.6
2016,2020,CA,28,-49.8
2016,2020,CA,29,-60.9
2016,2020,CA,30,-43.4
2016,2020,CA,31,-21.1
2016,2020,CA,32,-38.9
2016,2020,CA,33,-41.3
2016,2020,CA,34,-72.9
2016,2020,CA,35,-40.8
2016,2020,CA,36,-8.8
2016,2020,CA,37,-76.1
2016,2020,CA,38,-39.6
2016,2020,CA,39,-8.6
2016,2020,CA,40,-69.4
2016,2020,CA,41,-27.9
2016,2020,CA,42,12.0
2016,2020,CA,43,-61.7
2016,2020,CA,44,-70.7
2016,2020,CA,45,-5.4
2016,2020,CA,46,-38.4
2016,2020,CA,47,-31.6
2016,2020,CA,48,-1.7
2016,2020,CA,49,-7.5
2016,2020,CA,50,15.0
2016,2020,CA,51,-49.0
2016,2020,CA,52,-22.5
2016,2020,CA,53,-34.9
2016,2020,CO,01,-45.8
2016,2020,CO,02,-21.3
2016,2020,CO,03,12.0
2016,2020,CO,04,23.1
2016,2020,CO,05,24.0
2016,2020,CO,06,-8.9
2016,2020,CO,07,-12.0
2016,2020,CT,01,-23.1
2016,2020,CT,02,-2.9
2016,2020,CT,03,-15.5
2016,2020,CT,04,-23.0
2016,2020,CT,05,-4.1
2016,2020,DE,01,-11.5
2016,2020,FL,01,39.3
2016,2020,FL,02,35.6
2016,2020,FL,03,16.0
2016,2020,FL,04,28.0
2016,2020,FL,05,-25.4
2016,2020,FL,06,17.0
2016,2020,FL,07,-7.3
2016,2020,FL,08,20.7
2016,2020,FL,09,-12.9
2016,2020,FL,10,-26.9
2016,2020,FL,11,32.3
2016,2020,FL,12,18.6
2016,2020,FL,13,-3.2
2016,2020,FL,14,-18.2
2016,2020,FL,15,10.0
2016,2020,FL,16,10.7
2016,2020,FL,17,27.2
2016,2020,FL,18,9.2
2016,2020,FL,19,22.1
2016,2020,FL,20,-62.1
2016,2020,FL,21,-19.5
2016,2020,FL,22,-15.8
2016,2020,FL,23,-26.1
2016,2020,FL,24,-67.5
2016,2020,FL,25,1.8
2016,2020,FL,26,-16.3
2016,2020,FL,27,-19.6
2016,2020,GA,01,15.5
2016,2020,GA,02,-11.7
2016,2020,GA,03,31.5
2016,2020,GA,04,-53.1
2016,2020,GA,05,-73.1
2016,2020,GA,06,1.5
2016,2020,GA,07,6.3
2016,2020,GA,08,28.9
2016,2020,GA,09,58.5
2016,2020,GA,10,25.5
2016,2020,GA,11,25.0
2016,2020,GA,12,16.2
2016,2020,GA,13,-44.4
2016,2020,GA,14,52.9
2016,2020,HI,01,-32.6
2016,2020,HI,02,-31.8
2016,2020,IA,01,3.5
2016,2020,IA,02,4.1
2016,2020,IA,03,3.5
2016,2020,IA,04,27.4
2016,2020,ID,01,38.3
2016,2020,ID,02,24.7
2016,2020,IL,01,-54.0
2016,2020,IL,02,-58.9
2016,2020,IL,03,-15.3
2016,2020,IL,04,-68.9
2016,2020,IL,05,-46.6
2016,2020,IL,06,-7.0
2016,2020,IL,07,-78.2
2016,2020,IL,08,-21.7
2016,2020,IL,09,-45.2
2016,2020,IL,10,-29.4
2016,2020,IL,11,-23.5
2016,2020,IL,12,14.8
2016,2020,IL,13,5.5
2016,2020,IL,14,3.9
2016,2020,IL,15,46.2
2016,2020,IL,16,17.2
2016,2020,IL,17,0.7
2016,2020,IL,18,27.3
2016,2020,IN,01,-12.6
2016,2020,IN,02,23.2
2016,2020,IN,03,35.0
2016,2020,IN,04,34.1
2016,2020,IN,05,11.8
2016,2020,IN,06,40.3
2016,2020,IN,07,-22.8
2016,2020,IN,08,33.7
2016,2020,IN,09,26.9
2016,2020,KS,01,45.0
2016,2020,KS,02,18.4
2016,2020,KS,03,-1.2
2016,2020,KS,04,27.2
2016,2020,KY,01,48.5
2016,2020,KY,02,39.9
2016,2020,KY,03,-15.0
2016,2020,KY,04,35.9
2016,2020,KY,05,62.1
2016,2020,KY,06,15.3
2016,2020,LA,01,42.0
2016,2020,LA,02,-52.4
2016,2020,LA,03,38.1
2016,2020,LA,04,24.0
2016,2020,LA,05,29.4
2016,2020,LA,06,33.8
2016,2020,MA,01,-20.7
2016,2020,MA,02,-19.4
2016,2020,MA,03,-22.8
2016,2020,MA,04,-24.2
2016,2020,MA,05,-43.6
2016,2020,MA,06,-17.9
2016,2020,MA,07,-72.2
2016,2020,MA,08,-26.0
2016,2020,MA,09,-10.7
2016,2020,MD,01,28.6
2016,2020,MD,02,-24.4
2016,2020,MD,03,-30.5
2016,2020,MD,04,-57.5
2016,2020,MD,05,-32.0
2016,2020,MD,06,-15.1
2016,2020,MD,07,-55.6
2016,2020,MD,08,-34.4
2016,2020,ME,01,-14.8
2016,2020,ME,02,10.3
2016,2020,MI,01,21.3
2016,2020,MI,02,17.6
2016,2020,MI,03,9.4
2016,2020,MI,04,24.8
2016,2020,MI,05,-4.2
2016,2020,MI,06,8.4
2016,2020,MI,07,17.0
2016,2020,MI,08,6.7
2016,2020,MI,09,-7.8
2016,2020,MI,10,32.2
2016,2020,MI,11,4.4
2016,2020,MI,12,-26.3
2016,2020,MI,13,-60.7
2016,2020,MI,14,-60.9
2016,2020,MN,01,14.9
2016,2020,MN,02,1.2
2016,2020,MN,03,-9.4
2016,2020,MN,04,-30.9
2016,2020,MN,05,-55.2
2016,2020,MN,06,25.7
2016,2020,MN,07,30.8
2016,2020,MN,08,15.6
2016,2020,MO,01,-58.2
2016,2020,MO,02,10.3
2016,2020,MO,03,39.0
2016,2020,MO,04,36.0
2016,2020,MO,05,-13.5
2016,2020,MO,06,31.4
2016,2020,MO,07,45.7
2016,2020,MO,08,54.4
2016,2020,MS,01,33.0
2016,2020,MS,02,-28.5
2016,2020,MS,03,24.5
2016,2020,MS,04,41.2
2016,2020,MT,01,20.6
2016,2020,NC,01,-11.1
2016,2020,NC,02,-24.4
2016,2020,NC,03,24.5
2016,2020,NC,04,-33.3
2016,2020,NC,05,36.9
2016,2020,NC,06,-21.5
2016,2020,NC,07,19.9
2016,2020,NC,08,9.1
2016,2020,NC,09,10.5
2016,2020,NC,10,38.3
2016,2020,NC,11,17.3
2016,2020,NC,12,-37.8
2016,2020,NC,13,36.4
2016,2020,ND,01,36.4
2016,2020,NE,01,21.3
2016,2020,NE,02,2.2
2016,2020,NE,03,54.9
2016,2020,NH,01,1.6
2016,2020,NH,02,-2.4
2016,2020,NJ,01,-24.5
2016,2020,NJ,02,4.6
2016,2020,NJ,03,6.2
2016,2020,NJ,04,14.8
2016,2020,NJ,05,1.1
2016,2020,NJ,06,-15.6
2016,2020,NJ,07,-1.1
2016,2020,NJ,08,-54.2
2016,2020,NJ,09,-31.2
2016,2020,NJ,10,-72.4
2016,2020,NJ,11,0.9
2016,2020,NJ,12,-33.2
2016,2020,NM,01,-16.5
2016,2020,NM,02,10.2
2016,2020,NM,03,-15.1
2016,2020,NV,01,-29.0
2016,2020,NV,02,12.3
2016,2020,NV,03,1.0
2016,2020,NV,04,-4.9
2016,2020,NY,01,12.3
2016,2020,NY,02,9.1
2016,2020,NY,03,-6.1
2016,2020,NY,04,-9.6
2016,2020,NY,05,-73.0
2016,2020,NY,06,-33.0
2016,2020,NY,07,-76.5
2016,2020,NY,08,-71.1
2016,2020,NY,09,-69.1
2016,2020,NY,10,-59.5
2016,2020,NY,11,9.8
2016,2020,NY,12,-69.8
2016,2020,NY,13,-86.9
2016,2020,NY,14,-57.9
2016,2020,NY,15,-88.9
2016,2020,NY,16,-52.6
2016,2020,NY,17,-20.2
2016,2020,NY,18,1.9
2016,2020,NY,19,6.8
2016,2020,NY,20,-13.5
2016,2020,NY,21,13.9
2016,2020,NY,22,15.5
2016,2020,NY,23,14.8
2016,2020,NY,24,-3.6
2016,2020,NY,25,-16.4
2016,2020,NY,26,-19.6
2016,2020,NY,27,24.5
2016,2020,OH,01,6.6
2016,2020,OH,02,16.1
2016,2020,OH,03,-38.4
2016,2020,OH,04,33.6
2016,2020,OH,05,25.1
2016,2020,OH,06,42.6
2016,2020,OH,07,29.7
2016,2020,OH,08,34.5
2016,2020,OH,09,-22.2
2016,2020,OH,10,7.3
2016,2020,OH,11,-63.5
2016,2020,OH,12,11.3
2016,2020,OH,13,-6.5
2016,2020,OH,14,11.5
2016,2020,OH,15,15.4
2016,2020,OH,16,16.6
2016,2020,OK,01,28.7
2016,2020,OK,02,50.1
2016,2020,OK,03,52.7
2016,2020,OK,04,37.4
2016,2020,OK,05,13.4
2016,2020,OR,01,-22.8
2016,2020,OR,02,20.1
2016,2020,OR,03,-48.2
2016,2020,OR,04,-0.1
2016,2020,OR,05,-4.2
2016,2020,PA,01,-2.0
2016,2020,PA,02,-48.0
2016,2020,PA,03,-83.9
2016,2020,PA,04,-19.3
2016,2020,PA,05,-28.2
2016,2020,PA,06,-9.3
2016,2020,PA,07,-1.1
2016,2020,PA,08,9.6
2016,2020,PA,09,34.0
2016,2020,PA,10,8.9
2016,2020,PA,11,25.8
2016,2020,PA,12,36.4
2016,2020,PA,13,45.7
2016,2020,PA,14,29.0
2016,2020,PA,15,43.3
2016,2020,PA,16,20.0
2016,2020,PA,17,2.6
2016,2020,PA,18,-27.5
2016,2020,RI,01,-25.6
2016,2020,RI,02,-7.1
2016,2020,SC,01,13.1
2016,2020,SC,02,17.7
2016,2020,SC,03,38.0
2016,2020,SC,04,25.7
2016,2020,SC,05,18.5
2016,2020,SC,06,-36.5
2016,2020,SC,07,18.9
2016,2020,SD,01,29.8
2016,2020,TN,01,57.0
2016,2020,TN,02,35.4
2016,2020,TN,03,35.2
2016,2020,TN,04,41.2
2016,2020,TN,05,-18.3
2016,2020,TN,06,48.9
2016,2020,TN,07,39.3
2016,2020,TN,08,35.6
2016,2020,TN,09,-57.7
2016,2020,TX,01,46.9
2016,2020,TX,02,9.3
2016,2020,TX,03,14.2
2016,2020,TX,04,53.6
2016,2020,TX,05,28.4
2016,2020,TX,06,12.3
2016,2020,TX,07,-1.4
2016,2020,TX,08,48.8
2016,2020,TX,09,-61.3
2016,2020,TX,10,9.1
2016,2020,TX,11,58.7
2016,2020,TX,12,30.2
2016,2020,TX,13,63.0
2016,2020,TX,14,19.8
2016,2020,TX,15,-16.7
2016,2020,TX,16,-40.7
2016,2020,TX,17,17.5
2016,2020,TX,18,-56.5
2016,2020,TX,19,49.0
2016,2020,TX,20,-26.7
2016,2020,TX,21,10.0
2016,2020,TX,22,7.9
2016,2020,TX,23,-3.4
2016,2020,TX,24,6.2
2016,2020,TX,25,14.9
2016,2020,TX,26,26.5
2016,2020,TX,27,23.6
2016,2020,TX,28,-19.8
2016,2020,TX,29,-45.7
2016,2020,TX,30,-60.8
2016,2020,TX,31,12.7
2016,2020,TX,32,-1.9
2016,2020,TX,33,-49.2
2016,2020,TX,34,-21.5
2016,2020,TX,35,-33.6
2016,2020,TX,36,46.8
2016,2020,UT,01,27.3
2016,2020,UT,02,14.0
2016,2020,UT,03,23.9
2016,2020,UT,04,6.7
2016,2020,VA,01,12.4
2016,2020,VA,02,3.4
2016,2020,VA,03,-31.7
2016,2020,VA,04,-21.6
2016,2020,VA,05,11.1
2016,2020,VA,06,24.8
2016,2020,VA,07,6.5
2016,2020,VA,08,-52.6
2016,2020,VA,09,41.5
2016,2020,VA,10,-10.0
2016,2020,VA,11,-39.4
2016,2020,VT,01,-26.4
2016,2020,WA,01,-16.3
2016,2020,WA,02,-22.1
2016,2020,WA,03,7.4
2016,2020,WA,04,22.8
2016,2020,WA,05,13.1
2016,2020,WA,06,-12.3
2016,2020,WA,07,-69.9
2016,2020,WA,08,-3.0
2016,2020,WA,09,-47.2
2016,2020,WA,10,-11.4
2016,2020,WI,01,10.3
2016,2020,WI,02,-36.8
2016,2020,WI,03,4.5
2016,2020,WI,04,-52.2
2016,2020,WI,05,20.1
2016,2020,WI,06,16.9
2016,2020,WI,07,20.4
2016,2020,WI,08,17.6
2016,2020,WV,01,41.6
2016,2020,WV,02,36.4
2016,2020,WV,03,49.2
2016,2020,WY,01,47.6
2020,2020,AK,01,10.1
2020,2020,AL,01,28.4
2020,2020,AL,02,28.8
2020,2020,AL,03,31.6
2020,2020,AL,04,63.4
2020,2020,AL,05,27.0
2020,2020,AL,06,35.2
2020,2020,AL,07,-42.3
2020,2020,AR,01,41.2
2020,2020,AR,02,8.8
2020,2020,AR,03,26.7
2020,2020,AR,04,38.1
2020,2020,AZ,01,-1.7
2020,2020,AZ,02,-10.6
2020,2020,AZ,03,-27.1
2020,2020,AZ,04,37.4
2020,2020,AZ,05,14.5
2020,2020,AZ,06,4.1
2020,2020,AZ,07,-49.0
2020,2020,AZ,08,15.9
2020,2020,AZ,09,-23.5
2020,2020,CA,01,15.3
2020,2020,CA,02,-49.7
2020,2020,CA,03,-12.2
2020,2020,CA,04,9.8
2020,2020,CA,05,-47.1
2020,2020,CA,06,-43.1
2020,2020,CA,07,-13.7
2020,2020,CA,08,10.4
2020,2020,CA,09,-18.0
2020,2020,CA,10,-2.9
2020,2020,CA,11,-50.7
2020,2020,CA,12,-74.2
2020,2020,CA,13,-79.9
2020,2020,CA,14,-57.2
2020,2020,CA,15,-45.1
2020,2020,CA,16,-19.9
2020,2020,CA,17,-47.0
2020,2020,CA,18,-55.1
2020,2020,CA,19,-42.1
2020,2020,CA,20,-47.7
2020,2020,CA,21,-10.9
2020,2020,CA,22,5.4
2020,2020,CA,23,16.6
2020,2020,CA,24,-23.8
2020,2020,CA,25,-10.1
2020,2020,CA,26,-24.9
2020,2020,CA,27,-36.4
2020,2020,CA,28,-43.7
2020,2020,CA,29,-50.4
2020,2020,CA,30,-39.3
2020,2020,CA,31,-19.9
2020,2020,CA,32,-32.4
2020,2020,CA,33,-40.0
2020,2020,CA,34,-63.9
2020,2020,CA,35,-32.5
2020,2020,CA,36,-13.6
2020,2020,CA,37,-70.5
2020,2020,CA,38,-33.3
2020,2020,CA,39,-10.1
2020,2020,CA,40,-56.5
2020,2020,CA,41,-25.6
2020,2020,CA,42,7.4
2020,2020,CA,43,-56.0
2020,2020,CA,44,-59.2
2020,2020,CA,45,-11.3
2020,2020,CA,46,-30.8
2020,2020,CA,47,-27.1
2020,2020,CA,48,-1.5
2020,2020,CA,49,-12.7
2020,2020,CA,50,7.7
2020,2020,CA,51,-36.0
2020,2020,CA,52,-29.2
2020,2020,CA,53,-36.1
2020,2020,CO,01,-53.5
2020,2020,CO,02,-30.1
2020,2020,CO,03,5.5
2020,2020,CO,04,15.8
2020,2020,CO,05,12.9
2020,2020,CO,06,-19.0
2020,2020,CO,07,-22.9
2020,2020,CT,01,-28.0
2020,2020,CT,02,-11.0
2020,2020,CT,03,-21.1
2020,2020,CT,04,-29.7
2020,2020,CT,05,-10.7
2020,2020,DE,01,-19.0
2020,2020,FL,01,33.5
2020,2020,FL,02,35.0
2020,2020,FL,03,13.2
2020,2020,FL,04,21.0
2020,2020,FL,05,-26.5
2020,2020,FL,06,17.5
2020,2020,FL,07,-10.4
2020,2020,FL,08,17.7
2020,2020,FL,09,-6.9
2020,2020,FL,10,-25.0
2020,2020,FL,11,31.6
2020,2020,FL,12,16.9
2020,2020,FL,13,-4.1
2020,2020,FL,14,-15.6
2020,2020,FL,15,8.5
2020,2020,FL,16,8.1
2020,2020,FL,17,27.4
2020,2020,FL,18,8.4
2020,2020,FL,19,20.1
2020,2020,FL,20,-55.2
2020,2020,FL,21,-17.0
2020,2020,FL,22,-14.8
2020,2020,FL,23,-17.1
2020,2020,FL,24,-51.4
2020,2020,FL,25,23.0
2020,2020,FL,26,5.6
2020,2020,FL,27,-3.2
2020,2020,GA,01,12.4
2020,2020,GA,02,-12.3
2020,2020,GA,03,25.2
2020,2020,GA,04,-58.6
2020,2020,GA,05,-73.6
2020,2020,GA,06,-11.1
2020,2020,GA,07,-6.3
2020,2020,GA,08,25.0
2020,2020,GA,09,54.0
2020,2020,GA,10,20.4
2020,2020,GA,11,15.4
2020,2020,GA,12,12.8
2020,2020,GA,13,-52.2
2020,2020,GA,14,48.1
2020,2020,HI,01,-29.3
2020,2020,HI,02,-29.6
2020,2020,IA,01,3.4
2020,2020,IA,02,4.0
2020,2020,IA,03,0.1
2020,2020,IA,04,27.0
2020,2020,ID,01,37.0
2020,2020,ID,02,23.5
2020,2020,IL,01,-49.2
2020,2020,IL,02,-56.3
2020,2020,IL,03,-12.6
2020,2020,IL,04,-63.4
2020,2020,IL,05,-46.1
