Calculated by The Downballot,,,Subscribe to our newsletter,,,,,,,Follow @the-downballot.com on Bluesky,,,,,
District,Incumbent,Party,2024,,,,,,,2020,,,,,
,,,Harris,Trump,Total,Harris %,Trump %,Margin,,Biden,Trump,Total,Biden %,Trump %,Margin
AK-AL,Nick Begich,(R),"140,026","184,458","338,177",41.41%,54.54%,-13.14%,,"153,778","189,951","357,569",43.01%,53.12%,-10.12%
AL-01,Barry Moore,(R),"73,003","257,060","332,700",21.94%,77.26%,-55.32%,,"79,112","243,258","325,715",24.29%,74.68%,-50.40%
AL-02,Shomari Figures,(D),"155,603","131,721","290,033",53.65%,45.42%,8.23%,,"174,051","135,333","312,225",55.75%,43.34%,12.40%
AL-03,Mike Rogers,(R),"82,654","229,676","314,869",26.25%,72.94%,-46.69%,,"93,357","225,360","322,031",28.99%,69.98%,-40.99%
AL-04,Robert Aderholt,(R),"53,098","267,953","323,449",16.42%,82.84%,-66.43%,,"60,121","262,473","325,713",18.46%,80.58%,-62.13%
AL-05,Dale Strong,(R),"122,344","224,704","351,650",34.79%,63.90%,-29.11%,,"122,867","216,418","344,866",35.63%,62.75%,-27.13%
AL-06,Gary Palmer,(R),"105,388","239,984","349,125",30.19%,68.74%,-38.55%,,"107,324","241,583","353,116",30.39%,68.41%,-38.02%
AL-07,Terri Sewell,(D),"180,321","111,517","294,526",61.22%,37.86%,23.36%,,"212,792","116,745","332,305",64.04%,35.13%,28.90%
AR-01,Rick Crawford,(R),"72,183","196,035","273,446",26.40%,71.69%,-45.29%,,"80,516","197,832","286,792",28.07%,68.98%,-40.91%
AR-02,French Hill,(R),"131,089","180,710","319,500",41.03%,56.56%,-15.53%,,"140,254","183,964","333,041",42.11%,55.24%,-13.12%
AR-03,Steve Womack,(R),"112,073","189,161","309,672",36.19%,61.08%,-24.89%,,"110,479","180,794","300,274",36.79%,60.21%,-23.42%
AR-04,Bruce Westerman,(R),"81,560","193,335","280,058",29.12%,69.03%,-39.91%,,"92,683","198,057","298,962",31.00%,66.25%,-35.25%
AZ-01,David Schweikert,(R),"216,232","230,237","450,734",47.97%,51.08%,-3.11%,,"231,887","225,013","462,784",50.11%,48.62%,1.49%
AZ-02,Eli Crane,(R),"174,969","237,306","416,477",42.01%,56.98%,-14.97%,,"183,714","215,659","405,633",45.29%,53.17%,-7.88%
AZ-03,Yassamin Ansari,(D),"147,522","62,762","213,222",69.19%,29.44%,39.75%,,"170,840","54,754","229,285",74.51%,23.88%,50.63%
AZ-04,Greg Stanton,(D),"182,893","159,723","347,506",52.63%,45.96%,6.67%,,"201,238","162,975","371,497",54.17%,43.87%,10.30%
AZ-05,Andy Biggs,(R),"175,673","264,571","445,025",39.47%,59.45%,-19.98%,,"171,278","239,646","417,419",41.03%,57.41%,-16.38%
AZ-06,Juan Ciscomani,(R),"216,024","219,323","440,175",49.08%,49.83%,-0.75%,,"214,896","214,580","436,079",49.28%,49.21%,0.07%
AZ-07,Adelita Grijalva,(D),"170,352","108,028","281,685",60.48%,38.35%,22.13%,,"194,860","97,580","296,840",65.64%,32.87%,32.77%
AZ-08,Abe Hamadeh,(R),"162,183","226,186","392,023",41.37%,57.70%,-16.33%,,"171,266","225,761","402,630",42.54%,56.07%,-13.53%
AZ-09,Paul Gosar,(R),"137,012","262,106","402,472",34.04%,65.12%,-31.08%,,"132,165","225,719","363,126",36.40%,62.16%,-25.76%
CA-01,VACANT (LaMalfa),(R),"118,090","199,649","326,893",36.12%,61.07%,-24.95%,,"136,550","203,077","348,189",39.22%,58.32%,-19.11%
CA-02,Jared Huffman,(D),"276,863","100,474","390,600",70.88%,25.72%,45.16%,,"310,592","101,570","422,441",73.52%,24.04%,49.48%
CA-03,Kevin Kiley,(R),"201,922","218,497","434,048",46.52%,50.34%,-3.82%,,"211,790","219,762","442,451",47.87%,49.67%,-1.80%
CA-04,Mike Thompson,(D),"225,203","115,410","351,669",64.04%,32.82%,31.22%,,"250,308","113,844","373,278",67.06%,30.50%,36.56%
CA-05,Tom McClintock,(R),"151,686","219,092","380,505",39.86%,57.58%,-17.71%,,"171,424","220,770","401,076",42.74%,55.04%,-12.30%
CA-06,Ami Bera,(D),"166,463","124,666","301,412",55.23%,41.36%,13.87%,,"192,873","131,468","333,336",57.86%,39.44%,18.42%
CA-07,Doris Matsui,(D),"195,104","103,118","309,198",63.10%,33.35%,29.75%,,"228,897","102,737","339,420",67.44%,30.27%,37.17%
CA-08,John Garamendi,(D),"200,015","75,771","285,116",70.15%,26.58%,43.58%,,"244,070","70,550","321,343",75.95%,21.95%,54.00%
CA-09,Josh Harder,(D),"122,904","127,491","258,203",47.60%,49.38%,-1.78%,,"157,640","121,642","285,397",55.24%,42.62%,12.61%
CA-10,Mark DeSaulnier,(D),"247,321","119,198","379,290",65.21%,31.43%,33.78%,,"280,973","119,815","409,383",68.63%,29.27%,39.37%
CA-11,Nancy Pelosi,(D),"295,463","50,870","361,182",81.80%,14.08%,67.72%,,"339,795","46,210","393,814",86.28%,11.73%,74.55%
CA-12,Lateefah Simon,(D),"269,148","33,869","318,386",84.54%,10.64%,73.90%,,"328,830","31,734","368,206",89.31%,8.62%,80.69%
CA-13,Adam Gray,(D),"100,559","112,433","218,799",45.96%,51.39%,-5.43%,,"125,261","100,222","230,706",54.29%,43.44%,10.85%
CA-14,Eric Swalwell,(D),"191,274","88,263","290,778",65.78%,30.35%,35.43%,,"239,561","87,626","334,248",71.67%,26.22%,45.46%
CA-15,Kevin Mullin,(D),"220,603","74,250","305,590",72.19%,24.30%,47.89%,,"272,883","71,552","351,079",77.73%,20.38%,57.35%
CA-16,Sam Liccardo,(D),"249,344","82,398","344,065",72.47%,23.95%,48.52%,,"288,193","85,593","382,082",75.43%,22.40%,53.03%
CA-17,Ro Khanna,(D),"176,438","76,249","264,323",66.75%,28.85%,37.90%,,"219,542","76,381","301,898",72.72%,25.30%,47.42%
CA-18,Zoe Lofgren,(D),"149,269","79,571","236,237",63.19%,33.68%,29.50%,,"190,117","72,029","267,951",70.95%,26.88%,44.07%
CA-19,Jimmy Panetta,(D),"246,403","116,909","376,513",65.44%,31.05%,34.39%,,"283,245","119,900","412,573",68.65%,29.06%,39.59%
CA-20,Vince Fong,(R),"110,642","210,246","328,446",33.69%,64.01%,-30.33%,,"127,496","214,492","349,862",36.44%,61.31%,-24.87%
CA-21,Jim Costa,(D),"101,220","93,644","200,112",50.58%,46.80%,3.79%,,"133,827","87,856","226,362",59.12%,38.81%,20.31%
